[2021-06-27 01:04:13,993] [main] [INFO ] [cn.ttplatform.wh.demo.Client.main(Client.java:114)]: start at 107876515891800
[2021-06-27 01:04:14,732] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107877257083000, count = 10000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb59999', result=true}
[2021-06-27 01:04:14,855] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107877379521300, count = 20000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb519999', result=true}
[2021-06-27 01:04:14,963] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107877488229500, count = 30000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb529999', result=true}
[2021-06-27 01:04:15,204] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107877728577500, count = 40000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb539999', result=true}
[2021-06-27 01:04:15,289] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107877813283900, count = 50000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb549999', result=true}
[2021-06-27 01:04:15,376] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107877900766100, count = 60000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb559999', result=true}
[2021-06-27 01:04:15,600] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107878124826500, count = 70000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb569999', result=true}
[2021-06-27 01:04:15,687] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107878211824100, count = 80000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb579999', result=true}
[2021-06-27 01:04:15,775] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107878299426500, count = 90000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb589999', result=true}
